,account_length,credit_card_info_save,push_status,add_to_wishlist,desktop_sessions,app_sessions,desktop_transactions,total_product_detail_views,session_duration,promotion_clicks,avg_order_value,sale_product_views,discount_rate_per_visited_products,product_detail_view_per_app_session,app_transactions,add_to_cart_per_session,customer_service_calls,churn,__408,__415,__510
10,0.2644628099173554,0,0,0.0,0.36752136752136755,0.36666666666666664,0.6129032258064516,0.8303030303030303,0.6291208791208792,0.48823529411764705,0.49919311457773,0.5492957746478874,0.49970113568439933,0.635,0.30000000000000004,0.6351851851851852,0.4444444444444444,1,0,1,0
11,0.30165289256198347,0,0,0.0,0.5356125356125356,0.5333333333333333,0.45161290322580644,0.7696969696969697,0.4478021978021978,0.8705882352941177,0.46476600322754164,0.4295774647887324,0.46503287507471613,0.455,0.25,0.45555555555555555,0.0,0,0,1,0
12,0.6900826446280992,0,0,0.0,0.36752136752136755,0.36666666666666664,0.29032258064516125,0.5818181818181818,0.2884615384615385,0.4176470588235294,0.3171059709521248,0.6690140845070423,0.31739390316796173,0.5599999999999999,0.1,0.5592592592592592,0.1111111111111111,0,1,0,0
13,0.38842975206611574,0,0,0.0,0.44729344729344733,0.45,0.6774193548387096,0.5333333333333333,0.6813186813186813,0.4411764705882353,0.45481441635287795,0.5774647887323944,0.4548714883442917,0.6150000000000001,0.25,0.6148148148148147,0.3333333333333333,0,0,0,1
14,0.2520661157024794,0,0,0.0,0.34472934472934474,0.35,0.8387096774193548,0.42424242424242425,0.8434065934065935,0.44705882352941173,0.4835933297471759,0.46478873239436624,0.484160191273162,0.655,0.30000000000000004,0.6555555555555556,0.4444444444444444,0,0,1,0
15,0.6611570247933884,0,0,0.0,0.9487179487179488,0.95,0.8709677419354839,0.40606060606060607,0.8736263736263737,0.5705882352941176,0.36955352339967723,0.6690140845070423,0.36999402271368803,0.27,0.45,0.27037037037037037,0.4444444444444444,1,0,1,0
16,0.34710743801652894,0,1,0.5294117647058824,0.5584045584045584,0.55,0.7741935483870968,0.8424242424242424,0.771978021978022,0.5294117647058824,0.1777837547068316,0.2957746478873239,0.17812313209802744,0.6900000000000001,0.2,0.6907407407407407,0.1111111111111111,0,1,0,0
17,0.38016528925619836,0,0,0.0,0.5441595441595442,0.5333333333333333,0.6129032258064516,0.6909090909090909,0.598901098901099,0.6529411764705882,0.28617536309844,0.6197183098591549,0.28631201434548714,0.405,0.15000000000000002,0.4055555555555555,0.3333333333333333,0,0,0,1
18,0.30991735537190085,0,1,0.6470588235294118,0.5413105413105413,0.5333333333333333,0.5806451612903225,0.4,0.5851648351648352,0.38235294117647056,0.3832705755782678,0.528169014084507,0.38374178123132097,0.5,0.25,0.5,0.1111111111111111,0,0,0,1
19,0.2975206611570248,0,0,0.0,0.6381766381766382,0.6333333333333333,0.45161290322580644,0.5454545454545454,0.4395604395604396,0.5176470588235293,0.4561592253899946,0.28873239436619713,0.45666467423789603,0.65,0.1,0.6499999999999999,0.1111111111111111,0,0,1,0
20,0.6033057851239669,0,0,0.0,0.4415954415954416,0.43333333333333335,0.6451612903225806,0.7090909090909091,0.6593406593406594,0.5470588235294117,0.49919311457773,0.704225352112676,0.49970113568439933,0.53,0.2,0.5296296296296296,0.0,0,0,1,0
21,0.3140495867768595,0,0,0.0,0.17663817663817666,0.18333333333333332,0.45161290322580644,0.5393939393939394,0.4670329670329671,0.711764705882353,0.5013448090371168,0.2183098591549296,0.5014943215780036,0.28500000000000003,0.30000000000000004,0.28518518518518515,0.5555555555555556,1,1,0,0
22,0.5330578512396694,0,0,0.0,0.5213675213675214,0.5166666666666666,0.1935483870967742,0.6787878787878788,0.20054945054945056,0.5823529411764706,0.42657342657342656,0.31690140845070425,0.42677824267782427,0.47500000000000003,0.9500000000000001,0.47592592592592586,0.0,0,0,1,0
23,0.4545454545454546,0,0,0.0,0.3133903133903134,0.31666666666666665,0.3870967741935484,0.6242424242424243,0.3763736263736264,0.6,0.44755244755244755,0.5070422535211268,0.4476987447698745,0.385,0.30000000000000004,0.3851851851851852,0.2222222222222222,0,0,1,0
24,0.5413223140495868,0,0,0.0,0.23076923076923078,0.23333333333333334,0.6774193548387096,0.5212121212121212,0.6730769230769231,0.4235294117647059,0.5750403442711135,0.5774647887323944,0.5756126718469815,0.515,0.1,0.5148148148148147,0.0,0,0,0,1
25,0.7148760330578513,0,0,0.0,0.3532763532763533,0.35,0.7741935483870968,0.46060606060606063,0.7609890109890111,0.6588235294117647,0.6118881118881119,0.5774647887323944,0.6120741183502689,0.775,0.25,0.7759259259259259,0.3333333333333333,0,0,1,0
26,0.23140495867768596,0,1,0.7647058823529411,0.6068376068376069,0.6,0.5161290322580645,0.696969696969697,0.5247252747252747,0.6588235294117647,0.42899408284023666,0.5774647887323944,0.42916915720263005,0.47500000000000003,0.15000000000000002,0.47592592592592586,0.0,0,1,0,0
27,0.2190082644628099,0,0,0.0,0.3817663817663818,0.3833333333333333,0.4193548387096774,0.44242424242424244,0.4285714285714286,0.5882352941176471,0.2122108660570199,0.24647887323943665,0.21219366407650925,0.735,0.2,0.7351851851851852,0.3333333333333333,0,1,0,0
28,0.07851239669421488,0,0,0.0,0.5413105413105413,0.5333333333333333,0.7096774193548387,0.6606060606060606,0.7087912087912088,0.49411764705882355,0.42576654115115653,0.4859154929577465,0.4261805140466228,0.315,0.30000000000000004,0.31481481481481477,0.0,0,0,1,0
29,0.19834710743801653,0,0,0.0,0.33903133903133903,0.3333333333333333,0.5806451612903225,0.7090909090909091,0.5906593406593407,0.6411764705882352,0.4182356105433028,0.4014084507042254,0.4184100418410041,0.555,0.05,0.5555555555555556,0.1111111111111111,0,0,0,1
30,0.5826446280991736,0,0,0.0,0.24216524216524218,0.23333333333333334,0.3870967741935484,0.5757575757575758,0.3763736263736264,0.37058823529411766,0.6113501882732653,0.8098591549295774,0.6114763897190675,0.71,0.30000000000000004,0.7092592592592593,0.2222222222222222,0,0,1,0
31,0.3057851239669422,0,0,0.0,0.6438746438746439,0.6333333333333333,0.5483870967741935,0.6363636363636364,0.554945054945055,0.6294117647058823,0.5997848305540613,0.4577464788732394,0.6001195457262403,0.515,0.25,0.5148148148148147,0.1111111111111111,0,0,0,1
32,0.706611570247934,0,0,0.0,0.603988603988604,0.6,0.0967741935483871,0.7333333333333333,0.08516483516483517,0.6764705882352942,0.7264658418504573,0.31690140845070425,0.7268380155409444,0.63,0.5,0.6296296296296295,0.3333333333333333,0,1,0,0
33,0.045454545454545456,0,0,0.0,0.7122507122507122,0.7,0.6774193548387096,0.7151515151515152,0.6923076923076924,0.7,0.691231845077999,0.4014084507042254,0.6915720263000598,0.5900000000000001,0.15000000000000002,0.5907407407407407,0.1111111111111111,1,1,0,0
34,0.23140495867768596,0,1,0.49019607843137253,0.5042735042735043,0.5,0.5483870967741935,0.5696969696969697,0.5357142857142858,0.4411764705882353,0.5118343195266273,0.5845070422535211,0.5122534369396293,0.41500000000000004,0.2,0.41481481481481486,0.0,0,1,0,0
35,0.29338842975206614,0,1,0.7254901960784313,0.6267806267806268,0.6166666666666667,0.5806451612903225,0.48484848484848486,0.5961538461538461,0.6,0.3485745024206563,0.2676056338028169,0.34907352062163777,0.735,0.30000000000000004,0.7351851851851852,0.3333333333333333,0,0,1,0
36,0.14462809917355374,0,1,0.5882352941176471,0.41595441595441596,0.4166666666666667,0.45161290322580644,0.7757575757575758,0.4478021978021978,0.47058823529411764,0.28536847767617,0.5352112676056338,0.28571428571428575,0.7250000000000001,0.30000000000000004,0.7259259259259259,0.0,0,1,0,0
37,0.31818181818181823,0,0,0.0,0.37321937321937326,0.36666666666666664,0.6129032258064516,0.3878787878787879,0.6153846153846154,0.6823529411764706,0.5502958579881657,0.528169014084507,0.5505080693365212,0.5,0.25,0.5,0.1111111111111111,0,0,1,0
38,0.5578512396694215,1,1,0.6470588235294118,0.5811965811965812,0.5833333333333334,0.5161290322580645,0.6424242424242425,0.5164835164835165,0.5823529411764706,0.2111350188273265,0.5211267605633803,0.21159593544530786,0.525,0.30000000000000004,0.5259259259259259,0.3333333333333333,0,0,1,0
39,0.6115702479338844,0,0,0.0,0.39886039886039887,0.4,0.7419354838709677,0.5696969696969697,0.7472527472527473,0.5411764705882353,0.4440559440559441,0.528169014084507,0.4441123729826659,0.555,0.45,0.5555555555555556,0.1111111111111111,0,1,0,0
40,0.40082644628099173,0,0,0.0,0.358974358974359,0.35,0.45161290322580644,0.6181818181818182,0.4587912087912088,0.5,0.44271113501882736,0.7183098591549296,0.4429169157202629,0.47000000000000003,0.1,0.4703703703703703,0.3333333333333333,0,1,0,0
41,0.5537190082644629,1,1,0.803921568627451,0.4928774928774929,0.48333333333333334,0.5483870967741935,0.5151515151515151,0.5604395604395604,0.6294117647058823,0.2662721893491124,0.31690140845070425,0.2665869695158398,0.73,0.75,0.7296296296296296,0.0,1,1,0,0
42,0.13636363636363635,0,0,0.0,0.3561253561253561,0.35,0.7741935483870968,0.49696969696969695,0.7747252747252747,0.5764705882352941,0.7754168908015062,0.31690140845070425,0.775851763299462,0.5,0.2,0.5,0.2222222222222222,0,0,0,1
43,0.6570247933884298,0,0,0.0,0.245014245014245,0.25,0.45161290322580644,0.4666666666666667,0.45329670329670335,0.6470588235294118,0.41769768692845616,0.4154929577464789,0.4178123132098027,0.45999999999999996,0.2,0.45925925925925926,0.3333333333333333,0,0,1,0
44,0.2603305785123967,0,0,0.0,0.43874643874643876,0.43333333333333335,0.6129032258064516,0.40606060606060607,0.6208791208791209,0.6941176470588235,0.6511565357719205,0.37323943661971826,0.6515242080095636,0.17500000000000002,0.15000000000000002,0.1759259259259259,0.1111111111111111,0,0,0,1
45,0.23966942148760334,0,1,0.5490196078431373,0.34472934472934474,0.35,0.5806451612903225,0.5878787878787879,0.5851648351648352,0.5411764705882353,0.37627756858526085,0.5845070422535211,0.37656903765690375,0.42500000000000004,0.25,0.4259259259259259,0.2222222222222222,0,1,0,0
46,0.2644628099173554,0,0,0.0,0.6011396011396012,0.6,0.45161290322580644,0.7272727272727273,0.4478021978021978,0.7176470588235294,0.29989241527703064,0.5985915492957746,0.30005977286312013,0.66,0.25,0.6592592592592592,0.3333333333333333,0,0,1,0
47,0.5826446280991736,0,0,0.0,0.5327635327635328,0.5333333333333333,0.3548387096774194,0.806060606060606,0.3708791208791209,0.43529411764705883,0.5890263582571275,0.6619718309859155,0.5893604303646145,0.37000000000000005,0.25,0.37037037037037035,0.2222222222222222,0,1,0,0
48,0.487603305785124,0,0,0.0,0.452991452991453,0.45,0.6451612903225806,0.6909090909090909,0.6346153846153847,0.6882352941176471,0.322754168908015,0.4084507042253521,0.3227734608487747,0.44000000000000006,0.15000000000000002,0.4407407407407407,0.5555555555555556,1,0,1,0
49,0.39669421487603307,0,1,0.47058823529411764,0.3789173789173789,0.3833333333333333,0.5806451612903225,0.8181818181818182,0.5961538461538461,0.3411764705882353,0.12748789671866592,0.323943661971831,0.12791392707710697,0.55,0.15000000000000002,0.55,0.1111111111111111,0,0,1,0
50,0.21074380165289258,0,0,0.0,0.5470085470085471,0.55,0.7419354838709677,0.6545454545454545,0.7417582417582418,0.5647058823529412,0.5745024206562669,0.380281690140845,0.5750149432157801,0.39,0.25,0.3907407407407407,0.3333333333333333,0,1,0,0
51,0.243801652892562,0,0,0.0,0.6296296296296297,0.6333333333333333,0.5806451612903225,0.34545454545454546,0.5796703296703297,0.6764705882352942,0.607315761161915,0.676056338028169,0.6078900179318589,0.34,0.15000000000000002,0.34074074074074073,0.1111111111111111,0,1,0,0
52,0.0371900826446281,0,0,0.0,0.5299145299145299,0.5333333333333333,0.5161290322580645,0.6787878787878788,0.521978021978022,0.38823529411764707,0.6982248520710059,0.16901408450704228,0.698744769874477,0.5700000000000001,0.30000000000000004,0.5703703703703703,0.2222222222222222,0,1,0,0
53,0.3925619834710744,0,0,0.0,0.45584045584045585,0.45,0.7419354838709677,0.7090909090909091,0.7362637362637363,0.3941176470588235,0.5521785906401291,0.24647887323943665,0.5523012552301255,0.4650000000000001,0.25,0.46481481481481474,0.2222222222222222,0,0,1,0
54,0.3553719008264463,0,0,0.0,0.43019943019943024,0.43333333333333335,0.6129032258064516,0.503030303030303,0.6043956043956045,0.6823529411764706,0.486013986013986,0.6619718309859155,0.4865511057979677,0.485,0.15000000000000002,0.48518518518518516,0.5555555555555556,1,0,1,0
55,0.3305785123966942,0,0,0.0,0.5014245014245015,0.5,0.6774193548387096,0.40606060606060607,0.6840659340659341,0.5,0.6643356643356644,0.4577464788732394,0.6646742378959952,0.51,0.15000000000000002,0.5092592592592592,0.1111111111111111,0,1,0,0
56,0.578512396694215,0,0,0.0,0.36182336182336183,0.36666666666666664,0.4838709677419355,0.593939393939394,0.4945054945054945,0.36470588235294116,0.31629908552985475,0.6690140845070423,0.3167961745367603,0.4,0.1,0.4,0.1111111111111111,0,0,1,0
57,0.49586776859504134,0,1,0.5882352941176471,0.5641025641025641,0.5666666666666667,0.1935483870967742,0.7818181818181819,0.20604395604395606,0.45294117647058824,0.42495965572888644,0.3098591549295775,0.42498505678422,0.29,0.15000000000000002,0.29074074074074074,0.3333333333333333,1,1,0,0
58,0.2768595041322314,0,0,0.0,0.42450142450142453,0.4166666666666667,0.6774193548387096,0.42424242424242425,0.6785714285714286,0.9647058823529412,0.2867132867132867,0.49295774647887325,0.2869097429766886,0.605,0.15000000000000002,0.6055555555555555,0.3333333333333333,0,0,1,0
59,0.5123966942148761,0,0,0.0,0.6524216524216525,0.65,0.4838709677419355,0.6242424242424243,0.4862637362637363,0.7411764705882353,0.4467455621301775,0.43661971830985913,0.44710101613867304,0.6000000000000001,0.4,0.6,0.1111111111111111,0,1,0,0
60,0.7148760330578513,0,0,0.0,0.5470085470085471,0.55,0.45161290322580644,0.5878787878787879,0.4670329670329671,0.5529411764705883,0.385691231845078,0.14788732394366197,0.38613269575612674,0.5700000000000001,0.2,0.5703703703703703,0.1111111111111111,0,1,0,0
61,0.47520661157024796,0,1,0.6666666666666666,0.7663817663817665,0.7666666666666666,0.4838709677419355,0.503030303030303,0.48901098901098905,0.8352941176470589,0.384884346422808,0.5140845070422535,0.38493723849372385,0.58,0.15000000000000002,0.5796296296296296,0.2222222222222222,0,0,1,0
62,0.30165289256198347,0,1,0.6470588235294118,0.5527065527065528,0.55,0.6774193548387096,0.5515151515151515,0.6758241758241759,0.5647058823529412,0.30876815492200105,0.4154929577464789,0.3090257023311417,0.73,0.15000000000000002,0.7296296296296296,0.2222222222222222,0,0,0,1
63,0.6115702479338844,0,1,0.5490196078431373,0.5156695156695157,0.5166666666666666,0.5161290322580645,0.5575757575757576,0.5164835164835165,0.3764705882352941,0.6516944593867671,0.14084507042253522,0.652121936640765,0.63,0.15000000000000002,0.6296296296296295,0.3333333333333333,0,1,0,0
64,0.15289256198347106,0,0,0.0,0.37321937321937326,0.36666666666666664,0.45161290322580644,0.593939393939394,0.4478021978021978,0.5705882352941176,0.3652501344809037,0.5140845070422535,0.36521219366407653,0.41,0.30000000000000004,0.4092592592592592,0.2222222222222222,0,1,0,0
65,0.16115702479338845,0,1,0.803921568627451,0.42165242165242167,0.4166666666666667,0.45161290322580644,0.4484848484848485,0.4670329670329671,0.5176470588235293,0.5134480903711673,0.4859154929577465,0.5134488942020323,0.31000000000000005,0.25,0.30925925925925923,0.2222222222222222,0,0,1,0
66,0.1735537190082645,1,0,0.0,0.717948717948718,0.7166666666666667,0.5806451612903225,0.6363636363636364,0.5851648351648352,0.611764705882353,0.3620225927918236,0.2394366197183099,0.3622235505080693,0.4650000000000001,0.2,0.46481481481481474,0.0,0,0,1,0
67,0.4628099173553719,1,0,0.0,0.3561253561253561,0.35,0.5806451612903225,0.5636363636363636,0.565934065934066,0.7,0.28536847767617,0.7464788732394366,0.28571428571428575,0.41500000000000004,0.4,0.41481481481481486,0.0,0,1,0,0
68,0.5165289256198348,0,0,0.0,0.603988603988604,0.6,0.5806451612903225,0.42424242424242425,0.5961538461538461,0.47058823529411764,0.35045723507261967,0.19014084507042253,0.3508667065152421,0.39,0.05,0.3907407407407407,0.1111111111111111,0,1,0,0
69,0.615702479338843,0,0,0.0,0.50997150997151,0.5,0.45161290322580644,0.6121212121212121,0.4642857142857143,0.6470588235294118,0.3372781065088757,0.471830985915493,0.33771667662881055,0.6900000000000001,0.15000000000000002,0.6907407407407407,0.4444444444444444,1,0,0,1
70,0.5661157024793388,0,0,0.0,0.6894586894586895,0.6833333333333333,0.45161290322580644,0.5636363636363636,0.46978021978021983,0.48823529411764705,0.7318450779989242,0.5,0.7322175732217573,0.5900000000000001,0.35000000000000003,0.5907407407407407,0.3333333333333333,0,1,0,0
71,0.6652892561983471,0,1,0.9019607843137255,0.6410256410256411,0.6333333333333333,0.5161290322580645,0.5878787878787879,0.5164835164835165,0.49411764705882355,0.6223776223776224,0.19718309859154928,0.6228332337118948,0.605,0.1,0.6055555555555555,0.0,0,0,0,1
72,0.6033057851239669,0,0,0.0,0.7094017094017094,0.7,0.4193548387096774,0.503030303030303,0.4093406593406594,0.5,0.4015599784830554,0.5352112676056338,0.401673640167364,0.4,0.2,0.4,0.3333333333333333,0,0,0,1
73,0.3677685950413223,0,0,0.0,0.5783475783475783,0.5833333333333334,0.6129032258064516,0.8848484848484849,0.6236263736263736,0.6882352941176471,0.3474986551909629,0.5070422535211268,0.34787806335923493,0.365,0.2,0.3648148148148148,0.1111111111111111,0,0,1,0
74,0.34710743801652894,0,0,0.0,0.6723646723646723,0.6666666666666666,0.4193548387096774,0.6606060606060606,0.43131868131868134,0.5529411764705883,0.4437869822485207,0.46478873239436624,0.4441123729826659,0.6000000000000001,0.15000000000000002,0.6,0.0,0,0,1,0
75,0.2024793388429752,0,0,0.0,0.44729344729344733,0.45,0.6129032258064516,0.5454545454545454,0.6126373626373627,0.4235294117647059,0.42549757934373317,0.5492957746478874,0.4255827854154214,0.305,0.1,0.3055555555555555,0.1111111111111111,0,0,1,0
76,0.3347107438016529,0,0,0.0,0.8547008547008548,0.85,0.4838709677419355,0.6606060606060606,0.4972527472527473,0.5882352941176471,0.6640667025282411,0.2816901408450704,0.6640765092647938,0.585,0.2,0.5851851851851851,0.0,1,0,1,0
77,0.5909090909090909,0,0,0.0,0.17663817663817666,0.16666666666666666,0.22580645161290322,0.7090909090909091,0.21153846153846156,0.5,0.4029047875201721,0.46478873239436624,0.40346682606096834,0.41,0.35000000000000003,0.4092592592592592,0.4444444444444444,1,1,0,0
78,0.1859504132231405,0,0,0.0,0.6096866096866097,0.6,0.45161290322580644,0.43636363636363634,0.45054945054945056,0.611764705882353,0.4150080688542227,0.5633802816901409,0.415421398684997,0.41,0.15000000000000002,0.4092592592592592,0.2222222222222222,0,0,1,0
79,0.2851239669421488,0,0,0.0,0.48433048433048437,0.48333333333333334,0.4193548387096774,0.593939393939394,0.42582417582417587,0.6,0.5524475524475525,0.30281690140845074,0.5528989838613269,0.75,0.1,0.7499999999999999,0.1111111111111111,0,1,0,0
80,0.5909090909090909,0,0,0.0,0.5726495726495727,0.5666666666666667,0.8387096774193548,0.6,0.8351648351648352,0.43529411764705883,0.5400753093060786,0.6056338028169014,0.5403466826060969,0.66,0.1,0.6592592592592592,0.1111111111111111,0,0,1,0
81,0.47520661157024796,1,0,0.0,0.6125356125356126,0.6166666666666667,0.5483870967741935,0.6303030303030303,0.5631868131868132,0.4647058823529412,0.6866594943518021,0.5352112676056338,0.6867901972504482,0.63,0.25,0.6296296296296295,0.3333333333333333,0,0,1,0
82,0.22314049586776863,0,1,0.49019607843137253,0.47293447293447294,0.4666666666666667,0.3870967741935484,0.7454545454545455,0.37362637362637363,0.5588235294117647,0.4101667563206024,0.4014084507042254,0.41063956963538556,0.55,0.1,0.55,0.3333333333333333,0,1,0,0
83,0.2851239669421488,0,1,0.47058823529411764,0.7122507122507122,0.7,0.7096774193548387,0.6121212121212121,0.7142857142857143,0.5764705882352941,0.5365788058095751,0.24647887323943665,0.5367603108188882,0.49000000000000005,0.2,0.4907407407407407,0.1111111111111111,0,0,1,0
84,0.43388429752066116,0,0,0.0,0.6011396011396012,0.6,0.6774193548387096,0.5818181818181818,0.6840659340659341,0.5,0.45239376008606774,0.38732394366197187,0.4524805738194859,0.6200000000000001,0.05,0.6203703703703703,0.2222222222222222,1,0,0,1
85,0.5247933884297521,0,1,0.5686274509803921,0.50997150997151,0.5,0.6129032258064516,0.6303030303030303,0.6208791208791209,0.5058823529411764,0.806347498655191,0.31690140845070425,0.8069336521219366,0.43,0.35000000000000003,0.4296296296296296,0.0,0,0,0,1
86,0.3842975206611571,0,0,0.0,0.4501424501424502,0.45,0.4193548387096774,0.6363636363636364,0.42582417582417587,0.5941176470588235,0.44755244755244755,0.35915492957746475,0.4476987447698745,0.4,0.25,0.4,0.4444444444444444,1,1,0,0
87,0.4545454545454546,0,0,0.0,0.6096866096866097,0.6,0.5806451612903225,0.7151515151515152,0.5741758241758242,0.44705882352941173,0.4281871974179666,0.4577464788732394,0.4285714285714286,0.6000000000000001,0.1,0.6,0.1111111111111111,0,0,0,1
88,0.30165289256198347,0,1,0.6862745098039216,0.43874643874643876,0.43333333333333335,0.3225806451612903,0.6303030303030303,0.33791208791208793,0.49411764705882355,0.4811726734803658,0.16901408450704228,0.4811715481171548,0.545,0.45,0.5444444444444444,0.2222222222222222,0,0,1,0
89,0.5247933884297521,0,0,0.0,0.6780626780626781,0.6666666666666666,0.6774193548387096,0.7575757575757576,0.6813186813186813,0.5470588235294117,0.49946207638515333,0.24647887323943665,0.49970113568439933,0.6950000000000001,0.2,0.6944444444444444,0.1111111111111111,1,0,1,0
90,0.3347107438016529,0,0,0.0,0.4102564102564103,0.4,0.5483870967741935,0.3696969696969697,0.5357142857142858,0.6176470588235294,0.2323830016137708,0.4295774647887324,0.232516437537358,0.555,0.1,0.5555555555555556,0.1111111111111111,0,0,0,1
91,0.6363636363636364,0,0,0.0,0.5783475783475783,0.5833333333333334,0.5161290322580645,0.6060606060606061,0.5247252747252747,0.611764705882353,0.46476600322754164,0.6056338028169014,0.46503287507471613,0.44500000000000006,0.2,0.4444444444444444,0.0,1,0,1,0
92,0.32644628099173556,0,0,0.0,0.3532763532763533,0.35,0.4838709677419355,0.6060606060606061,0.4752747252747253,0.6294117647058823,0.6186121570736955,0.2042253521126761,0.6186491332934848,0.395,0.45,0.3944444444444444,0.1111111111111111,0,0,1,0
93,0.31818181818181823,0,0,0.0,0.7207977207977209,0.7166666666666667,0.4838709677419355,0.5636363636363636,0.48901098901098905,0.6588235294117647,0.6473910704679935,0.5070422535211268,0.6479378362223551,0.47500000000000003,0.35000000000000003,0.47592592592592586,0.3333333333333333,0,0,1,0
94,0.3677685950413223,0,0,0.0,0.50997150997151,0.5,0.5161290322580645,0.4303030303030303,0.5247252747252747,0.4764705882352941,0.28106508875739644,0.4084507042253521,0.2815301852958757,0.53,0.35000000000000003,0.5296296296296296,0.3333333333333333,0,0,1,0
95,0.4256198347107438,0,0,0.0,0.792022792022792,0.7833333333333333,0.22580645161290322,0.6424242424242425,0.22252747252747254,0.6647058823529411,0.3765465303926842,0.7323943661971831,0.37656903765690375,0.49000000000000005,0.25,0.4907407407407407,0.1111111111111111,0,1,0,0
96,0.2975206611570248,0,0,0.0,0.45584045584045585,0.45,0.5806451612903225,0.6666666666666666,0.5851648351648352,0.4235294117647059,0.40586336740182893,0.27464788732394363,0.40585774058577406,0.65,0.2,0.6499999999999999,0.0,0,0,1,0
97,0.40495867768595045,0,0,0.0,0.5641025641025641,0.5666666666666667,0.5806451612903225,0.5272727272727272,0.5686813186813188,0.44705882352941173,0.4510489510489511,0.5633802816901409,0.45128511655708303,0.435,0.15000000000000002,0.4351851851851852,0.4444444444444444,0,0,1,0
98,0.49173553719008267,0,0,0.0,0.603988603988604,0.6,0.5806451612903225,0.793939393939394,0.5741758241758242,0.611764705882353,0.38730500268961804,0.4436619718309859,0.3873281530185296,0.265,0.25,0.2648148148148148,0.1111111111111111,1,1,0,0
99,0.3140495867768595,0,0,0.0,0.717948717948718,0.7166666666666667,0.5483870967741935,0.43636363636363634,0.565934065934066,0.7411764705882353,0.6777837547068316,0.5352112676056338,0.6778242677824268,0.49000000000000005,0.35000000000000003,0.4907407407407407,0.2222222222222222,1,0,1,0
100,0.40082644628099173,0,1,0.4117647058823529,0.4586894586894587,0.45,0.6774193548387096,0.6909090909090909,0.6923076923076924,0.48823529411764705,0.36847767616998384,0.4154929577464789,0.3687985654512851,0.22000000000000003,0.4,0.22037037037037036,0.4444444444444444,0,0,0,1
101,0.44214876033057854,0,0,0.0,0.5071225071225072,0.5,0.5161290322580645,0.8303030303030303,0.5192307692307693,0.44705882352941173,0.28483055406132324,0.4859154929577465,0.28511655708308425,0.73,0.25,0.7296296296296296,0.0,0,0,1,0
